02-12-2019 08:54;U482827;9655910080;OK
02-12-2019 08:54;U482827;9647868480;OK
02-12-2019 08:54;U482827;7903301177;NOK
02-12-2019 08:54;U482827;7903301279;OK
02-12-2019 08:54;U482827;9647868480;NOK
02-12-2019 08:55;U482827;9647868480;OK
02-12-2019 09:25;U482827;9647868480;OK
02-12-2019 09:25;U482827;7903301279;NOK
